"Path","File","Date Acquired","Sample","Misc"
"C:\msdchem\1\data\2020\20-02-FEB\","GFA200226MDW_002.d","26 Feb 2020  19:09    ","PT010 meth nf2","5% in 10 nC34+ 10 tol"
"Signal: GFA200226MDW_002.d\FID1A.CH"
1.727,64527.000
1.729,64522.000
1.730,64515.000
1.732,64547.000
1.734,64545.000
1.735,64546.000
1.737,64499.000
1.739,64511.000
1.740,64511.000
1.742,64532.000
1.744,64533.000
1.745,64518.000
1.747,64501.000
1.749,64478.000
1.750,64452.000
1.752,64447.000
1.754,64451.000
1.755,64510.000
1.757,64533.000
1.759,64545.000
1.760,64534.000
1.762,64541.000
1.764,64540.000
1.765,64536.000
1.767,64518.000
1.769,64492.000
1.770,64479.000
1.772,64482.000
1.774,64521.000
1.775,64513.000
1.777,64519.000
1.779,64501.000
1.780,64495.000
1.782,64497.000
1.784,64496.000
1.785,64513.000
1.787,64498.000
1.789,64493.000
1.790,64493.000
1.792,64485.000
1.794,64487.000
1.795,64491.000
1.797,64492.000
1.799,64508.000
1.800,64513.000
1.802,64525.000
1.804,64524.000
1.805,64516.000
1.807,64522.000
1.809,64523.000
1.810,64514.000
1.812,64525.000
1.814,64504.000
1.815,64532.000
1.817,64545.000
1.819,64566.000
1.820,64546.000
1.822,64511.000
1.824,64490.000
1.825,64510.000
1.827,64523.000
1.829,64538.000
1.830,64503.000
1.832,64465.000
1.834,64440.000
1.835,64434.000
1.837,64468.000
1.839,64471.000
1.840,64473.000
1.842,64466.000
1.844,64444.000
1.845,64449.000
1.847,64447.000
1.849,64459.000
1.850,64461.000
1.852,64458.000
1.854,64455.000
1.855,64462.000
1.857,64459.000
1.859,64471.000
1.860,64477.000
1.862,64478.000
1.864,64476.000
1.865,64462.000
1.867,64473.000
1.869,64498.000
1.870,64529.000
1.872,64526.000
1.874,64539.000
1.875,64520.000
1.877,64524.000
1.879,64494.000
1.880,64478.000
1.882,64448.000
1.884,64456.000
1.885,64460.000
1.887,64478.000
1.889,64453.000
1.890,64452.000
1.892,64444.000
1.894,64460.000
1.895,64468.000
1.897,64477.000
1.899,64482.000
1.900,64450.000
1.902,64430.000
1.904,64418.000
1.905,64424.000
1.907,64424.000
1.909,64402.000
1.910,64413.000
1.912,64430.000
1.914,64461.000
1.915,64460.000
1.917,64450.000
1.919,64438.000
1.920,64466.000
1.922,64464.000
1.924,64452.000
1.925,64420.000
1.927,64428.000
1.929,64461.000
1.930,64468.000
1.932,64470.000
1.934,64443.000
1.935,64420.000
1.937,64417.000
1.939,64429.000
1.940,64447.000
1.942,64428.000
1.944,64399.000
1.945,64388.000
1.947,64394.000
1.949,64412.000
1.950,64426.000
1.952,64443.000
1.954,64421.000
1.955,64429.000
1.957,64433.000
1.959,64452.000
1.960,64420.000
1.962,64389.000
1.964,64399.000
1.965,64443.000
1.967,64492.000
1.969,64503.000
1.970,64484.000
1.972,64473.000
1.974,64452.000
1.975,64438.000
1.977,64422.000
1.979,64435.000
1.980,64448.000
1.982,64484.000
1.984,64512.000
1.985,64546.000
1.987,64535.000
1.989,64517.000
1.990,64494.000
1.992,64489.000
1.994,64493.000
1.995,64479.000
1.997,64469.000
1.999,64472.000
2.000,64497.000
2.002,64480.000
2.004,64460.000
2.005,64441.000
2.007,64471.000
2.009,64443.000
2.010,64447.000
2.012,64435.000
2.014,64460.000
2.015,64474.000
2.017,64455.000
2.019,64450.000
2.020,64405.000
2.022,64413.000
2.024,64391.000
2.025,64406.000
2.027,64392.000
2.029,64401.000
2.030,64373.000
2.032,64362.000
2.034,64404.000
2.035,64426.000
2.037,64455.000
2.039,64448.000
2.040,64457.000
2.042,64471.000
2.044,64454.000
2.045,64434.000
2.047,64408.000
2.049,64434.000
2.050,64468.000
2.052,64490.000
2.054,64462.000
2.055,64459.000
2.057,64434.000
2.059,64458.000
2.060,64475.000
2.062,64485.000
2.064,64498.000
2.065,64502.000
2.067,64495.000
2.069,64480.000
2.070,64462.000
2.072,64470.000
2.074,64464.000
2.075,64454.000
2.077,64461.000
2.079,64465.000
2.080,64502.000
2.082,64515.000
2.084,64510.000
2.085,64478.000
2.087,64465.000
2.089,64471.000
2.090,64464.000
2.092,64482.000
2.094,64479.000
2.095,64488.000
2.097,64483.000
2.099,64493.000
2.100,64496.000
2.102,64488.000
2.104,64474.000
2.105,64454.000
2.107,64431.000
2.109,64433.000
2.110,64472.000
2.112,64505.000
2.114,64483.000
2.115,64425.000
2.117,64393.000
2.119,64379.000
2.120,64384.000
2.122,64403.000
2.124,64410.000
2.125,64434.000
2.127,64437.000
2.129,64429.000
2.130,64401.000
2.132,64378.000
2.134,64396.000
2.135,64439.000
2.137,64453.000
2.139,64445.000
2.140,64423.000
2.142,64410.000
2.144,64434.000
2.145,64445.000
2.147,64452.000
2.149,64430.000
2.150,64424.000
2.152,64409.000
2.154,64407.000
2.155,64411.000
2.157,64446.000
2.159,64467.000
2.160,64463.000
2.162,64472.000
2.164,64495.000
2.165,64481.000
2.167,64465.000
2.169,64405.000
2.170,64427.000
2.172,64422.000
2.174,64455.000
2.175,64458.000
2.177,64450.000
2.179,64452.000
2.180,64425.000
2.182,64429.000
2.184,64396.000
2.185,64413.000
2.187,64409.000
2.189,64409.000
2.190,64401.000
2.192,64387.000
2.194,64403.000
2.195,64385.000
2.197,64405.000
2.199,64413.000
2.200,64415.000
2.202,64397.000
2.204,64379.000
2.205,64392.000
2.207,64399.000
2.209,64421.000
2.210,64421.000
2.212,64425.000
2.214,64411.000
2.215,64422.000
2.217,64442.000
2.219,64448.000
2.220,64462.000
2.222,64473.000
2.224,64496.000
2.225,64509.000
2.227,64500.000
2.229,64498.000
2.230,64488.000
2.232,64473.000
2.234,64443.000
2.235,64429.000
2.237,64431.000
2.239,64450.000
2.240,64457.000
2.242,64478.000
2.244,64508.000
2.245,64497.000
2.247,64459.000
2.249,64437.000
2.250,64452.000
2.252,64479.000
2.254,64466.000
2.255,64452.000
2.257,64446.000
2.259,64470.000
2.260,64465.000
2.262,64445.000
2.264,64414.000
2.265,64433.000
2.267,64454.000
2.269,64466.000
2.270,64460.000
2.272,64473.000
2.274,64475.000
2.275,64486.000
2.277,64490.000
2.279,64485.000
2.280,64439.000
2.282,64422.000
2.284,64433.000
2.285,64502.000
2.287,64544.000
2.289,64562.000
2.290,64554.000
2.292,64537.000
2.294,64513.000
2.295,64467.000
2.297,64434.000
2.299,64460.000
2.300,64512.000
2.302,64532.000
2.304,64498.000
2.305,64464.000
2.307,64459.000
2.309,64491.000
2.310,64517.000
2.312,64523.000
2.314,64497.000
2.315,64460.000
2.317,64461.000
2.319,64441.000
2.320,64444.000
2.322,64422.000
2.324,64441.000
2.325,64462.000
2.327,64490.000
2.329,64457.000
2.330,64430.000
2.332,64390.000
2.334,64416.000
2.335,64421.000
2.337,64413.000
2.339,64409.000
2.340,64392.000
2.342,64386.000
2.344,64357.000
2.345,64384.000
2.347,64377.000
2.349,64400.000
2.350,64379.000
2.352,64400.000
2.354,64399.000
2.355,64440.000
2.357,64452.000
2.359,64447.000
2.360,64415.000
2.362,64409.000
2.364,64419.000
2.365,64419.000
2.367,64413.000
2.369,64415.000
2.370,64406.000
2.372,64427.000
2.374,64451.000
2.375,64481.000
2.377,64472.000
2.379,64435.000
2.380,64414.000
2.382,64415.000
2.384,64435.000
2.385,64452.000
2.387,64419.000
2.389,64423.000
2.390,64432.000
2.392,64459.000
2.394,64461.000
2.395,64440.000
2.397,64453.000
2.399,64461.000
2.400,64451.000
2.402,64402.000
2.404,64363.000
2.405,64365.000
2.407,64414.000
2.409,64411.000
2.410,64419.000
2.412,64414.000
2.414,64411.000
2.415,64391.000
2.417,64382.000
2.419,64393.000
2.420,64397.000
2.422,64381.000
2.424,64360.000
2.425,64345.000
2.427,64364.000
2.429,64395.000
2.430,64412.000
2.432,64399.000
2.434,64384.000
2.435,64414.000
2.437,64425.000
2.439,64416.000
2.440,64393.000
2.442,64393.000
2.444,64419.000
2.445,64412.000
2.447,64429.000
2.449,64411.000
2.450,64411.000
2.452,64380.000
2.454,64374.000
2.455,64389.000
2.457,64376.000
2.459,64395.000
2.460,64376.000
2.462,64383.000
2.464,64373.000
2.465,64403.000
2.467,64382.000
2.469,64396.000
2.470,64392.000
2.472,64431.000
2.474,64408.000
2.475,64403.000
2.477,64395.000
2.479,64422.000
2.480,64428.000
2.482,64447.000
2.484,64439.000
2.485,64452.000
2.487,64442.000
2.489,64453.000
2.490,64409.000
2.492,64429.000
2.494,64422.000
